income_id,prospectus_id,company_id,income_detail_id,sales_type,provider_type,sales_freq,times_refill,provider_amount,provider_total,detail_1,detail_2,detail_3,detail_4,detail_5,detail_6,detail_7,sales_total,profit_before_costs,operative_costs,cost_rent,cost_water,cost_electricity,cost_gas,cost_phone,cost_taxes,cost_transport,cost_maintenance,cost_accountant,cost_employees,cost_other,profil_after_costs
1,9332,1,0,C,C,1,4,NULL,1000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6000.00,5000.00,750.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4250.00
1,9352,1,0,C,M,1,3,NULL,1000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50000.00,49000.00,12400.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36600.00
1,9366,1,0,C,C,4,2,NULL,18000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27142.00,9142.00,400.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8742.00
1,9367,1,0,A,C,2,1,NULL,20000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60000.00,40000.00,26390.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13610.00
1,9376,1,0,C,C,4,3,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23700.00,23699.00,5400.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18299.00
1,9383,1,0,C,C,4,4,NULL,6000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.00,-5986.00,3600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-9586.00
1,9397,1,0,C,C,30,28,NULL,13000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6550.00,13200.00,4610.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8590.00
1,9404,1,0,M,C,1,2,NULL,3000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3000.00
1,9406,1,0,A,C,4,4,NULL,1500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6700.00,5200.00,250.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4950.00
1,9415,1,0,C,C,30,1,NULL,6000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2400.00,3600.00,300.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3300.00
1,9420,1,0,C,C,30,30,NULL,30000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11600.00,16400.00,3000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13400.00
1,9430,1,0,C,C,2,3,NULL,3000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8000.00,5000.00,100.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4900.00
1,9442,1,0,C,C,30,28,NULL,140000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45500.00,42000.00,14500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27500.00
1,9444,1,0,C,M,1,1,NULL,5000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20000.00,15000.00,2600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12400.00
1,9446,1,0,C,C,4,4,NULL,6000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40000.00,34000.00,3000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31000.00
1,9455,1,0,C,C,1,4,NULL,1500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18000.00,16500.00,7830.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8670.00
1,9461,1,0,M,M,1,4,NULL,18000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60000.00,42000.00,16827.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25173.00
1,9469,1,0,C,C,4,4,NULL,4000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11000.00,7000.00,1650.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5350.00
1,9474,1,0,C,M,4,8,NULL,36000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53000.00,17000.00,2880.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14120.00
1,9490,1,0,C,C,4,4,NULL,1500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10000.00,8500.00,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8500.00
1,9505,1,0,C,C,4,9,NULL,6500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22000.00,15500.00,3800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11700.00
1,9506,1,0,C,C,1,20,NULL,15000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30000.00,15000.00,1500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13500.00
1,9511,1,0,C,C,1,1,NULL,2000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10000.00,8000.00,3600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4400.00
1,9524,1,0,M,C,30,4,NULL,1200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4950.00,18600.00,700.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17900.00
1,9537,1,0,C,C,4,4,NULL,140000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200000.00,60000.00,35550.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24450.00
1,9540,1,0,C,C,1,2,NULL,1000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10000.00,9000.00,500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8500.00
1,9551,1,0,C,C,30,12,NULL,12000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9900.00,27600.00,3252.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24348.00
1,9564,1,0,C,C,30,30,NULL,30000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10400.00,11600.00,2200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9400.00
1,9571,1,0,C,C,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5500.00,22000.00,6100.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15900.00
1,9572,1,0,C,C,30,0,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5000.00,20000.00,7600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12400.00
1,9580,1,0,M,C,1,NULL,NULL,5000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30000.00,25000.00,18300.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6700.00
1,9592,1,0,C,C,1,3,NULL,6000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12000.00,6000.00,1000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5000.00
1,9601,1,0,C,C,1,6,NULL,7500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50000.00,42500.00,11000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31500.00
1,9619,1,0,C,C,1,20,NULL,4400.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,128000.00,123600.00,80100.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43500.00
1,9623,1,0,C,C,1,2,NULL,3000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15000.00,12000.00,6950.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5050.00
1,9625,1,0,C,C,1,4,NULL,2000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10000.00,8000.00,3000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5000.00
1,9629,1,0,C,C,30,26,NULL,14400.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5700.00,8400.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8400.00
1,9645,1,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,9661,1,0,C,C,4,4,NULL,7000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13300.00,6300.00,120.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6180.00
1,9662,1,0,C,C,4,3,NULL,4000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8500.00,4500.00,150.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4350.00
1,9664,1,0,C,C,4,4,NULL,9000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20800.00,11800.00,200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11600.00
1,9684,1,0,M,C,4,4,NULL,11000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24000.00,13000.00,800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12200.00
1,9686,1,0,M,M,1,2,NULL,2000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45000.00,43000.00,6000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37000.00
1,9703,1,0,M,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18500.00,18500.00,8000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10500.00
1,9711,1,0,M,C,1,3,NULL,1500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17000.00,15500.00,1800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13700.00
1,9712,1,0,C,C,1,2,NULL,30000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50000.00,20000.00,5023.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14977.00
1,9726,1,0,C,C,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4900.00,19600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19600.00
1,9738,1,0,C,C,2,1,NULL,9600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16000.00,6400.00,1080.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5320.00
1,9752,1,0,C,C,4,8,NULL,32000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76000.00,44000.00,13400.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30600.00
1,9759,1,0,C,C,4,28,NULL,6000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10000.00,4000.00,200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3800.00
1,9761,1,0,C,C,30,10,NULL,35000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7600.00,-4600.00,1250.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-5850.00
1,9769,1,0,M,M,30,5,NULL,30000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20000.00,50000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50000.00
1,9779,1,0,C,C,4,2,NULL,1500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5450.00,3950.00,4150.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-200.00
1,9788,1,0,C,C,4,4,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14000.00,4000.00,120.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3880.00
1,9790,1,0,M,C,4,3,NULL,1500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4200.00,2700.00,900.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800.00
1,9792,1,0,C,C,30,0,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21000.00,84000.00,52800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31200.00
1,9799,1,0,C,A,30,3,NULL,20000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12000.00,28000.00,292.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27708.00
1,9813,1,0,C,C,30,2,NULL,9200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4900.00,10400.00,520.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9880.00
1,9814,1,0,C,C,30,26,NULL,1040.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2550.00,9160.00,1140.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8020.00
1,9829,1,0,C,C,30,1,NULL,140000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40000.00,20000.00,7500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12500.00
1,9831,1,0,C,C,30,4,NULL,40000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19000.00,36000.00,11600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24400.00
1,9840,1,0,C,C,30,1,NULL,15000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5200.00,5800.00,300.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5500.00
1,9869,1,0,M,C,30,1,NULL,20000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8700.00,14800.00,8700.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6100.00
1,9900,1,0,NULL,NULL,4,1,NULL,1500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5450.00,3950.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3950.00
1,9906,1,0,C,C,30,8,NULL,16000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7700.00,14800.00,1060.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13740.00
1,9930,1,0,M,M,1,2,NULL,1000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,150000.00,149000.00,97800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51200.00
1,9935,1,0,C,C,30,10,NULL,18000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15900.00,45600.00,3600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42000.00
1,9956,1,0,C,C,30,4,NULL,8200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600.00,10200.00,5465.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4735.00
1,9962,1,0,C,M,4,2,NULL,7000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18800.00,11800.00,3350.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8450.00
1,9973,1,0,C,A,30,5,NULL,17000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8900.00,18600.00,200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18400.00
1,9985,1,0,C,C,4,8,NULL,16000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76000.00,60000.00,47600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12400.00
1,9990,1,0,A,C,4,4,NULL,6000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9800.00,3800.00,160.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3640.00
1,9991,1,0,C,C,2,2,NULL,3600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7200.00,3600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3600.00
1,10004,1,0,C,C,4,2,NULL,2000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16000.00,14000.00,1500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12500.00
1,10021,1,0,C,A,1,30,NULL,12000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30000.00,18000.00,3800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14200.00
1,10039,1,0,C,C,1,15,NULL,30000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43000.00,13000.00,1950.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11050.00
1,10041,1,0,M,C,1,30,NULL,50000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120000.00,70000.00,45700.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24300.00
1,10058,1,0,M,A,1,3,NULL,40000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55000.00,15000.00,4000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11000.00
1,10062,1,0,C,C,1,2,NULL,50000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50000.00,0.00,28800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-28800.00
1,10065,1,0,C,C,30,5,NULL,4000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600.00,14400.00,5150.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9250.00
1,10066,1,0,C,C,4,4,NULL,5000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21999.00,16999.00,2750.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14249.00
1,10088,1,0,M,M,1,10,NULL,400000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,560000.00,160000.00,20100.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,139900.00
1,10096,1,0,A,M,1,2,NULL,22.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43000.00,42978.00,16950.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26028.00
1,10100,1,0,C,C,30,4,NULL,4000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000.00,4000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4000.00
1,10119,1,0,C,C,30,8,NULL,1000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5100.00,19400.00,3800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15600.00
1,10123,1,0,C,C,2,1,NULL,800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18000.00,17200.00,2200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15000.00
1,10125,1,0,M,M,1,15,NULL,600000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000000.00,400000.00,237800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,162200.00
1,10128,1,0,C,C,30,2,NULL,30000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13000.00,22000.00,1500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20500.00
1,10133,1,0,C,C,30,4,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10100.00,30400.00,9200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21200.00
1,10134,1,0,C,C,30,4,NULL,12000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6900.00,15600.00,1050.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14550.00
1,10137,1,0,C,C,30,15,NULL,22500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11500.00,23500.00,1700.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21800.00
1,10147,1,0,C,C,4,4,NULL,9000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21000.00,12000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12000.00
1,10150,1,0,C,C,1,12,NULL,16000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25000.00,9000.00,4000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5000.00
1,10152,1,0,C,C,4,2,NULL,7500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15000.00,7500.00,250.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7250.00
1,10157,1,0,C,C,30,6,NULL,40000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18000.00,32000.00,6366.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25634.00
1,10168,1,0,C,C,30,30,NULL,105000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37000.00,43000.00,2800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40200.00
1,10172,1,0,M,C,30,2,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8100.00,22400.00,445.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21955.00
1,10174,1,0,C,C,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,10188,1,0,C,C,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95000.00,95000.00,38500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56500.00
1,10191,1,0,M,M,1,1,NULL,1000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10000.00,9000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9000.00
1,10197,1,0,C,C,4,2,NULL,5000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24000.00,19000.00,1700.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17300.00
1,10198,1,0,C,C,30,4,NULL,3600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1455.00,2220.00,120.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2100.00
1,10199,1,0,C,C,30,28,NULL,196000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84000.00,140000.00,99100.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40900.00
1,10203,1,0,C,C,4,2,NULL,2000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20000.00,18000.00,6800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11200.00
1,10204,1,0,C,C,30,8,NULL,15000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13000.00,37000.00,4400.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32600.00
1,10209,1,0,A,C,1,2,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5000.00,4998.00,1000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3998.00
1,10235,1,0,M,C,1,6,NULL,4000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4000.00,0.00,4780.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-4780.00
1,10262,1,0,M,M,4,15,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26000.00,16000.00,6800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9200.00
1,10268,1,0,C,C,30,8,NULL,30000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13500.00,24000.00,1200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22800.00
1,10274,1,0,M,C,1,6,NULL,9850.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25800.00,15950.00,1350.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14600.00
1,10275,1,0,M,C,4,1,NULL,3000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3000.00,0.00,40.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-40.00
1,10280,1,0,C,C,4,3,NULL,15000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20500.00,5500.00,1050.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4450.00
1,10282,1,0,C,C,1,1,NULL,3200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15000.00,11800.00,1450.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10350.00
1,10294,1,0,A,C,4,3,NULL,5000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5100.00,100.00,300.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-200.00
1,10295,1,0,C,C,1,20,NULL,4500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15000.00,10500.00,3000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7500.00
1,10309,1,0,C,C,30,4,NULL,2000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3350.00,11400.00,5550.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5850.00
1,10317,1,0,C,C,1,1,NULL,2000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50000.00,48000.00,11180.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36820.00
